NO,Order ID,SLS Tracking Number,Shopee Order SN,Sort Code Name,SOC Received time,OnHoldReason,Status,Order Account,Original ASF,Rounding ASF,Payment Method,Pickup Station,Destination Station,Next Station,Current Station,Channel
367,SPXID030518622099,ID237736098802S,230917K911UFAD,UNGARAN BARAT,2023-09-18 22:32:57,Normal,SOC_Received,SPX Standard Marketplace,21300,21300,NON-COD,Pluit First Mile Hub,Ungaran Hub,Ungaran Hub,Semarang DC,spx
368,SPXID035863031729,ID236941985263X,230917K4WEFY5W,SUBAH,2023-09-19 01:22:47,Normal,SOC_Received,Economy Marketplace Delivery,21300,21300,COD,Pluit First Mile Hub,Banyuputih Hub,Banyuputih Hub,Semarang DC,spx
369,SPXID031920461809,ID234721477884T,230916GNEYHJSK,KALIDERES,2023-09-19 20:54:00,Normal,SOC_Packed,SPX Standard Marketplace,85200,85200,NON-COD,Kudus First Mile Hub,Export WH 01,Kapuk DC,Semarang DC,spx
370,SPXID038204108599,ID2388098265592,230917JPRCR05G,PECALUNGAN,2023-09-19 21:36:17,Normal,SOC_Packed,SPX Standard Marketplace,10100,10100,NON-COD,Kudus First Mile Hub,Bandar Hub,Bandar Hub,Semarang DC,spx
371,SPXID030453439189,ID235042028147S,230917KAWQHJUH,MAYONG,2023-09-19 20:14:54,Normal,SOC_LHTransporting,SPX Standard Marketplace,9100,9100,COD,Jepara First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
372,SPXID031553703459,ID238133702785T,230917KATR6JWT,TUNTANG,2023-09-18 20:35:57,Normal,SOC_Packed,SPX Standard Marketplace,16200,16200,NON-COD,Dayeuhkolot First Mile Hub,Tuntang Hub,Tuntang Hub,Semarang DC,spx
373,SPXID034064222799,ID231057867136D,230917K2QE7SWX,BATANGAN,2023-09-19 13:55:22,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Taman Sari First Mile Hub,Juwana Hub,Juwana Hub,Semarang DC,spx
374,SPXID037564929579,ID234566339968X,230918KE126AXX,BOJA,2023-09-19 16:32:46,Normal,SOC_Packed,Economy Marketplace Delivery,18300,18300,NON-COD,Bantargebang First Mile Hub,Boja Hub,Semarang DC,Jakarta DC,spx
375,SPXID037336833829,ID237303768980S,230918KE4Y3P0G,LIMO,2023-09-18 20:23:35,Normal,SOC_LHTransporting,Economy Marketplace Delivery,16200,16200,COD,Kudus First Mile Hub,Pancoran Mas Hub,Depok DC,Semarang DC,spx
376,SPXID030455215749,ID231182574632H,230916GPN4962R,GUNUNGPATI,2023-09-18 18:52:46,Normal,SOC_LHPacking,SPX Standard Marketplace,16200,16200,NON-COD,Bogor Barat First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
377,SPXID036616520269,ID231926345490T,230916GKSPCGY0,SEMARANG UTARA,2023-09-18 20:19:03,Normal,SOC_LHPacking,SPX Standard Marketplace,15200,15200,NON-COD,Bogor Barat First Mile Hub,Semarang Tengah Hub,Semarang Tengah Hub,Semarang DC,spx
378,SPXID033012729349,ID2314158530421,230918KCE1FM0X,TEMBALANG,2023-09-19 01:26:01,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Taman Sari First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
379,SPXID039576114919,ID238584999944V,230916GKAXA28Y,NGALIYAN,2023-09-18 20:10:13,Normal,SOC_Packed,SPX Standard Marketplace,16200,16200,COD,Bogor Barat First Mile Hub,Ngaliyan Hub,Semarang DC,Jakarta DC,spx
380,SPXID032234805789,ID2390290240861,230916GHQXKWFS,SEMARANG UTARA,2023-09-18 21:10:32,Normal,SOC_Received,SPX Standard Marketplace,15200,15200,NON-COD,Bogor Barat First Mile Hub,Semarang Tengah Hub,Semarang Tengah Hub,Semarang DC,spx
381,SPXID032883050969,ID236053209215Q,230917GW5N2S78,WINONG,2023-09-18 21:33:38,Normal,SOC_LHTransported,Economy Marketplace Delivery,44600,44600,NON-COD,Bogor Barat First Mile Hub,Kayen Hub,Kayen Hub,Semarang DC,spx
382,SPXID034614717559,ID2396902726685,230916GM273DN5,NGALIYAN,2023-09-18 20:25:42,Normal,SOC_Packed,Economy Marketplace Delivery,14700,14700,NON-COD,Bogor Barat First Mile Hub,Ngaliyan Hub,Semarang DC,Jakarta DC,spx
383,SPXID035482558859,ID239719267218K,230916GUA4M3QH,TEMBALANG,2023-09-18 20:12:54,Normal,SOC_Packed,Economy Marketplace Delivery,14700,14700,NON-COD,Bogor Barat First Mile Hub,Tembalang Hub,Semarang DC,Jakarta DC,spx
384,SPXID039821150769,ID2370922273977,230916GK1RJ66X,BAWEN,2023-09-18 20:22:49,Normal,SOC_Packed,Economy Marketplace Delivery,16200,16200,COD,Bogor Barat First Mile Hub,Ambarawa Hub,Semarang DC,Jakarta DC,spx
385,SPXID034642709599,ID2346353524333,230916G7TG10AB,WONOSALAM,2023-09-19 20:46:15,Normal,SOC_LHTransported,SPX Standard Marketplace,17200,17200,COD,Gresik First Mile Hub,Demak Hub,Semarang DC,Surabaya DC,spx
386,SPXID038573662739,ID233471251210W,230917J6WEQGJJ,DUKUHSETI,2023-09-18 21:07:27,Normal,SOC_LHTransporting,SPX Standard Marketplace,20300,20300,COD,Dayeuhkolot First Mile Hub,Tayu Hub,Tayu Hub,Semarang DC,spx
387,SPXID031272063239,ID237759110997V,230918KCTF5WSD,PURWODADI,2023-09-18 23:25:12,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Daan Mogot First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
388,SPXID034419316049,ID231863148963L,230917JR3X1KRQ,TEMBALANG,2023-09-18 23:23:31,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,COD,Daan Mogot First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
389,SPXID032776762459,ID2368868810160,230918KD41AN34,BEJEN,2023-09-19 18:47:09,Normal,SOC_LHTransporting,SPX Standard Marketplace,22300,22300,NON-COD,Kamal First Mile Hub,Ngadirejo Hub,Semarang DC,Jakarta DC,spx
390,SPXID036605121189,ID2314656983540,230916GJDQNPW9,KUNDURAN,2023-09-18 22:15:12,Normal,SOC_Received,SPX Standard Marketplace,22400,22400,COD,Kapuk First Mile Hub,Kradenan Hub,Purwodadi Hub,Semarang DC,spx
391,SPXID031454333079,ID2349409429826,230918KCM31JST,KEMBANG,2023-09-18 20:17:58,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Bekasi Utara First Mile Hub,Bangsri Hub,Jepara Hub,Semarang DC,spx
392,SPXID035424267779,ID234166346996S,230917K5WR8RYF,BANGSRI,2023-09-19 21:26:07,Normal,SOC_LHTransporting,SPX Standard Marketplace,20300,20300,COD,Sukajadi First Mile HUB,Bangsri Hub,Semarang DC,Bandung DC,spx
393,SPXID037583641979,ID2396536432582,230916GEAAX0WU,TEMANGGUNG,2023-09-19 16:44:32,Normal,SOC_LHTransporting,SPX Standard Marketplace,22300,22300,NON-COD,Sukmajaya First Mile Hub,Temanggung Hub,Semarang DC,Jakarta DC,spx
394,SPXID030328215019,ID236365789576T,230917JSW5388E,SUMBER JAMBE,2023-09-19 18:49:30,Normal,SOC_LHTransporting,Economy Marketplace Delivery,15700,15700,COD,Kudus First Mile Hub,Sukowono Hub,Surabaya DC,Semarang DC,spx
395,SPXID031101487579,ID2364833327144,230917K934KV2E,MRANGGEN,2023-09-18 23:43:15,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Bantargebang First Mile Hub,Pedurungan Hub,Semarang DC,Bandung DC,spx
396,SPXID035449397259,ID2370437079845,230917JQ57RCVY,SEMARANG BARAT,2023-09-20 10:16:36,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,COD,Kamal First Mile Hub,Semarang Hub,Semarang DC,Jakarta DC,spx
397,SPXID039163222419,ID237525640036V,230917J4CU1PG7,PATEAN,2023-09-19 01:08:34,Normal,SOC_Received,Economy Marketplace Delivery,18300,18300,COD,Pluit First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
398,SPXID039694603399,ID235090760028Z,230917JMDJ17BX,KEDU,2023-09-19 01:09:43,Normal,SOC_LHPacking,SPX Standard Marketplace,22400,22400,COD,Pluit First Mile Hub,Temanggung Hub,Temanggung Hub,Semarang DC,spx
399,SPXID036111233299,ID2385806825574,230917JHQA3HTA,SEMARANG SELATAN,2023-09-18 22:31:44,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,COD,Pluit First Mile Hub,Semarang Timur Hub,Semarang Timur Hub,Semarang DC,spx
400,SPXID032854259549,ID231883156113C,230917HUYHMT3C,PAGERRUYUNG,2023-09-18 23:23:31,Normal,SOC_Packed,Economy Marketplace Delivery,36600,36600,NON-COD,Daan Mogot First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
401,SPXID035148886859,ID2319670463195,230917J01HJS9A,SEMARANG UTARA,2023-09-19 21:48:46,Normal,SOC_LHTransporting,Economy Marketplace Delivery,14700,14700,NON-COD,Daan Mogot First Mile Hub,Semarang Tengah Hub,Semarang DC,Jakarta DC,spx
402,SPXID030750278249,ID237483187732V,230917J4S3X0UY,SEMARANG SELATAN,2023-09-18 23:44:20,Normal,SOC_Received,SPX Standard Marketplace,17300,17300,COD,Tanjung Priok First Mile Hub,Semarang Timur Hub,Semarang Timur Hub,Semarang DC,spx
403,SPXID033137615229,ID237432713753U,230917HWPM14F8,GUNTUR,2023-09-18 23:43:44,Normal,SOC_LHTransported,SPX Standard Marketplace,21300,21300,COD,Tanjung Priok First Mile Hub,Guntur Hub,Semarang DC,Jakarta DC,spx
404,SPXID039548945249,ID232515899098X,230917K983091R,SUKOREJO,2023-09-18 22:37:44,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,NON-COD,Malang First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
405,SPXID039930450089,ID2398787707220,230917K3WH1D2S,PEDURUNGAN,2023-09-18 17:25:49,Normal,SOC_LHTransported,Economy Marketplace Delivery,44100,44100,COD,Pasar Kemis First Mile Hub,Pedurungan Hub,Semarang DC,Jakarta DC,spx
406,SPXID030146188359,ID2320611752895,230917J6Y0AB87,GUBUG,2023-09-19 23:55:50,Normal,SOC_Received,Marketplace Collection,12500,12500,NON-COD,Legok First Mile Hub,Gubug Hub,Semarang DC,Jakarta DC,spx
407,SPXID031299068289,ID2321892622064,230916FXPFXGBR,TAYU,2023-09-18 23:11:41,Normal,SOC_Received,Marketplace Collection,11500,11500,NON-COD,Legok First Mile Hub,Tayu Hub,Tayu Hub,Semarang DC,spx
408,SPXID036985422049,ID238991676980G,230917HHUM5MNQ,BAE,2023-09-18 21:21:05,Normal,SOC_Packed,Marketplace Collection,12000,12000,NON-COD,Legok First Mile Hub,Kudus Hub,Kudus Hub,Semarang DC,spx
409,SPXID032072610309,ID233327303519Y,230917JDS390PM,SIDOMUKTI,2023-09-18 22:34:18,Normal,SOC_Packed,Marketplace Collection,11000,11000,NON-COD,Legok First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
410,SPXID036630693389,ID239564846966Y,230917K2VVTAJ9,TEMBALANG,2023-09-18 22:53:32,Normal,SOC_Packed,Economy Marketplace Delivery,14700,14700,NON-COD,Harapan Indah First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
411,SPXID036361229889,ID2365837523680,230917JHJU2SMU,TOROH,2023-09-19 19:47:20,Normal,SOC_LHTransporting,Marketplace Collection,12500,12500,COD,Legok First Mile Hub,Purwodadi Hub,Semarang DC,Jakarta DC,spx
412,SPXID038468825339,ID238885222116S,230916FJG4QMVF,KUDUS KOTA,2023-09-19 21:18:34,Normal,SOC_LHTransported,SPX Standard Marketplace,21300,21300,NON-COD,Padangan First Mile Hub,Kudus Hub,Semarang DC,Surabaya DC,spx
413,SPXID039663031869,ID2385515607431,230917J96XDXEC,PATI,2023-09-18 23:48:14,Normal,SOC_Packed,SPX Standard Marketplace,23400,23400,NON-COD,Cakung First Mile Hub,Pati Hub,Pati Hub,Semarang DC,spx
414,SPXID030431034439,ID237789240537X,230917J8C360J1,REMBANG,2023-09-18 21:12:09,Normal,SOC_Received,Economy Marketplace Delivery,21300,21300,COD,Sukmajaya First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
415,SPXID038298251129,ID2370825713699,230917K6A8RUWW,WIROSARI,2023-09-18 21:04:18,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Kebon Jeruk 2 First Mile Hub,Kradenan Hub,Purwodadi Hub,Semarang DC,spx
416,SPXID036110074329,ID233336669673A,230918KBWD9DFR,BAE,2023-09-18 22:52:20,Normal,SOC_Received,Economy Marketplace Delivery,22300,22300,NON-COD,Tanjung Duren First Mile Hub,Kudus Hub,Semarang DC,Jakarta DC,spx
417,SPXID031548646729,ID2372449067404,230918KBWH3X21,MRANGGEN,2023-09-19 22:28:09,Normal,SOC_Received,SPX Standard Marketplace,22400,22400,NON-COD,Bantargebang First Mile Hub,Pedurungan Hub,Semarang DC,Jakarta DC,spx
418,SPXID034304691499,ID235009277042X,230917K04J391W,TAYU,2023-09-18 22:08:31,Normal,SOC_LHTransported,SPX Standard Marketplace,23400,23400,COD,Kebayoran First Mile Hub,Tayu Hub,Tayu Hub,Semarang DC,spx
419,SPXID031567083569,ID2325394049580,230917J8RKQ7TW,SAYUNG,2023-09-18 23:05:44,Normal,SOC_LHTransporting,SPX Standard Marketplace,21300,21300,COD,Larangan Tangerang First Mile Hub,Guntur Hub,Demak Hub,Semarang DC,spx
420,SPXID035365140969,ID2302992680681,230917K86ACY05,TLOGOWUNGU,2023-09-18 18:48:10,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Kalideres First Mile Hub,Pati Hub,Semarang DC,Bandung DC,spx
421,SPXID032414377939,ID2370477109015,230917HTX8CGBE,MRANGGEN,2023-09-19 22:15:30,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Ciampea First Mile Hub,Pedurungan Hub,Semarang DC,Jakarta DC,spx
422,SPXID036375934869,ID2361179189215,230917K8XRFY6S,MRANGGEN,2023-09-18 23:43:15,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Bantargebang First Mile Hub,Pedurungan Hub,Semarang DC,Bandung DC,spx
423,SPXID036396315469,ID2365002759949,230917JK2PM3S6,BOJA,2023-09-18 23:04:49,Normal,SOC_Received,Economy Marketplace Delivery,18300,18300,COD,Ciampea First Mile Hub,Boja Hub,Boja Hub,Semarang DC,spx
424,SPXID036364802319,ID235426767713A,230917K3S7QB8P,TUNTANG,2023-09-18 20:30:28,Normal,SOC_Received,Marketplace Collection,15500,15500,NON-COD,Bogor Barat First Mile Hub,Tuntang Hub,Tuntang Hub,Semarang DC,spx
425,SPXID036172270319,ID237454344318P,230918KDGJS0KC,SEMARANG TENGAH,2023-09-18 19:10:38,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Soreang First Mile Hub,Semarang Tengah Hub,Semarang Tengah Hub,Semarang DC,spx
426,SPXID038701098519,ID2373528954509,230917JYTRAM67,GUNUNGPATI,2023-09-19 01:53:11,Normal,SOC_Received,Economy Marketplace Delivery,29400,29400,NON-COD,Pluit First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
427,SPXID037001738069,ID235556989772X,230917K5SC2FYU,KALINYAMATAN,2023-09-18 23:27:32,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,COD,Penjaringan First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
428,SPXID035495797489,ID2369812605848,230917K1EFWUDR,MAYONG,2023-09-18 23:27:32,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Penjaringan First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
429,SPXID032105335049,ID236135863195U,230918KDE0R4A0,BANYUMANIK,2023-09-18 20:01:42,Normal,SOC_Packed,Economy Marketplace Delivery,14700,14700,NON-COD,Tambun Utara First Mile Hub,Banyumanik Hub,Banyumanik Hub,Semarang DC,spx
430,SPXID033833725229,ID2397308098766,230918KCEJKGXH,KARANG TENGAH,2023-09-19 19:02:50,Normal,SOC_LHTransporting,SPX Standard Marketplace,10100,10100,COD,Kota Pekalongan First Mile Hub,Demak Hub,Demak Hub,Semarang DC,spx
431,SPXID037421162589,ID234928443533W,230917JNKPRFVE,TUNTANG,2023-09-19 16:08:20,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,COD,Margaasih First Mile Hub,Tuntang Hub,Semarang DC,Bandung DC,spx
432,SPXID037500254119,ID2309779745671,230918KDXYDC47,GEMUH,2023-09-19 18:56:27,Normal,SOC_LHTransporting,SPX Standard Marketplace,11100,11100,COD,Banyumas First Mile Hub,Weleri Hub,Semarang DC,Tegal DC,spx
433,SPXID030316813669,ID231500388982B,230917J7NP05QR,BONGAS,2023-09-18 22:45:41,Normal,SOC_LHTransported,Economy Marketplace Delivery,21300,21300,COD,Kudus First Mile Hub,Kandanghaur Hub,Cakung DC,Semarang DC,spx
434,SPXID035454353729,ID230880502333A,230917J0KHJVQW,TAMPAN,2023-09-18 23:16:36,Normal,SOC_LHTransporting,Economy Marketplace Delivery,32500,32500,COD,Kudus First Mile Hub,Pekanbaru Hub,Kapuk DC,Semarang DC,spx
435,SPXID038643979449,ID2396416834616,230917J09PU8M0,TAMPAN,2023-09-18 23:09:29,Normal,SOC_LHTransporting,Economy Marketplace Delivery,32500,32500,COD,Kudus First Mile Hub,Pekanbaru Hub,Kapuk DC,Semarang DC,spx
436,SPXID030121361959,ID237501599187D,230918KD5Y85F5,AMBARAWA,2023-09-18 18:24:11,Normal,SOC_Packed,SPX Standard Marketplace,23300,23300,COD,Ciamis First Mile Hub,Ambarawa Hub,Ambarawa Hub,Semarang DC,spx
437,SPXID030759558179,ID230253734335D,230917K6N0425D,MARGOYOSO,2023-09-18 20:56:11,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Tanjung Priok First Mile Hub,Tayu Hub,Tayu Hub,Semarang DC,spx
438,SPXID036700732699,ID2366242145194,230917JJPU2PG9,ROWOSARI,2023-09-18 17:16:01,Normal,SOC_Packed,SPX Standard Marketplace,10100,10100,COD,Pedurungan First Mile Hub,Boja Hub,Boja Hub,Semarang DC,spx
439,SPXID031454644549,ID234720623057J,230917K60Y7FDS,PATI,2023-09-18 22:37:53,Normal,SOC_LHTransporting,SPX Standard Marketplace,18200,18200,COD,Malang First Mile Hub,Pati Hub,Pati Hub,Semarang DC,spx
440,SPXID032465656329,ID238237244110V,230917K5T041Q7,WELERI,2023-09-18 21:20:50,Normal,SOC_Packed,Economy Marketplace Delivery,18300,18300,NON-COD,Tambun Utara First Mile Hub,Weleri Hub,Weleri Hub,Semarang DC,spx
441,SPXID030609094849,ID236553742533J,230917KAVEHG5R,MARGOYOSO,2023-09-19 00:28:57,Normal,SOC_LHTransported,SPX Standard Marketplace,23400,23400,COD,Kamal First Mile Hub,Tayu Hub,Tayu Hub,Semarang DC,spx
442,SPXID037496447849,ID2321632525276,230917JFGTM0NR,JEPARA,2023-09-18 23:22:30,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Pulogadung First Mile Hub,Jepara Hub,Jepara Hub,Semarang DC,spx
443,SPXID031760359859,ID2368675712738,230917J7GSM7RA,TEMANGGUNG,2023-09-18 23:26:38,Normal,SOC_LHTransported,SPX Standard Marketplace,156100,156100,COD,Benda First Mile Hub,Temanggung Hub,Semarang DC,Jakarta DC,spx
444,SPXID039326227639,ID2357369719656,230917K0G62USF,TAMANSARI,2023-09-19 00:17:01,Normal,SOC_LHTransporting,Economy Marketplace Delivery,11600,11600,COD,Pedurungan First Mile Hub,Ciomas Hub,Depok DC,Semarang DC,spx
445,SPXID034430020179,ID232296307413C,230917JY26J60H,JEPARA,2023-09-18 22:01:47,Normal,SOC_Packed,SPX Standard Marketplace,22400,22400,NON-COD,Pasar Kemis First Mile Hub,Jepara Hub,Semarang DC,Jakarta DC,spx
446,SPXID038999605109,ID239304498316D,230916G837EPXQ,BANYUPUTIH,2023-09-19 16:46:15,Normal,SOC_Received,Economy Marketplace Delivery,21300,21300,COD,Sukmajaya First Mile Hub,Banyuputih Hub,Banyuputih Hub,Semarang DC,spx
447,SPXID032223499699,ID2300564011719,230918KDPYSSGS,TAMAN,2023-09-19 17:09:56,Normal,SOC_LHTransporting,Economy Marketplace Delivery,15700,15700,NON-COD,Kudus First Mile Hub,Taman Hub,Surabaya DC,Semarang DC,spx
448,SPXID034098799009,ID234004991053D,230918KC7EQ4D9,PEDURUNGAN,2023-09-19 05:04:53,Normal,SOC_LHPacking,SPX Standard Marketplace,17300,17300,NON-COD,Koja First Mile Hub,Pedurungan Hub,Pedurungan Hub,Semarang DC,spx
449,SPXID030032647509,ID237844052724Q,230917GXKKNCES,PURI,2023-09-19 21:28:17,Normal,SOC_LHPacking,Economy Marketplace Delivery,15700,15700,COD,Kudus First Mile Hub,Mojokerto Hub,Surabaya DC,Semarang DC,spx
450,SPXID031821356849,ID232958594840U,230916GCGB42R4,BATANG KAPAS,2023-09-19 22:11:38,Normal,SOC_LHTransporting,Economy Marketplace Delivery,42200,42200,COD,Kudus First Mile Hub,Painan Hub,Kapuk DC,Semarang DC,spx
451,SPXID034750814669,ID232889882384P,230916G5QK0610,KEPANJEN,2023-09-19 22:38:38,Normal,SOC_LHTransporting,Economy Marketplace Delivery,19800,19800,NON-COD,Kudus First Mile Hub,Kepanjen Hub,Surabaya DC,Semarang DC,spx
452,SPXID036945555969,ID239410450350S,230916GPNAW4NV,BABAT,2023-09-19 22:32:38,Normal,SOC_LHTransporting,Economy Marketplace Delivery,19800,19800,COD,Kudus First Mile Hub,Babat Hub,Surabaya DC,Semarang DC,spx
453,SPXID037036649279,ID233122227149L,230916FJ4KM149,MEDAN TEMBUNG,2023-09-19 20:57:40,Normal,SOC_Packed,Economy Marketplace Delivery,31500,31500,COD,Kudus First Mile Hub,Medan Hub,Kapuk DC,Semarang DC,spx
454,SPXID033643639349,ID231816305460O,230916G6DKSPVE,MARPOYAN DAMAI,2023-09-18 22:16:53,Normal,SOC_LHTransporting,Economy Marketplace Delivery,32500,32500,COD,Kudus First Mile Hub,Bukit Raya Hub,Kapuk DC,Semarang DC,spx
455,SPXID036122348719,ID230163970307U,230918KDV7P4N4,UNGARAN TIMUR,2023-09-18 21:38:49,Normal,SOC_Packed,Economy Marketplace Delivery,38600,38600,NON-COD,Cikarang Utara First Mile Hub,Ungaran Hub,Semarang DC,Jakarta DC,spx
456,SPXID034047146639,ID232310110993X,230917K23FASW3,PENJARINGAN,2023-09-19 18:12:08,Normal,SOC_LHTransporting,SPX Standard Marketplace,13200,13200,NON-COD,Ungaran First Mile Hub,Penjaringan Hub,Cakung DC,Semarang DC,spx
457,SPXID034721120389,ID232491610046R,230918KDB81N48,SIDOREJO,2023-09-19 04:27:09,Normal,SOC_Received,Economy Marketplace Delivery,18300,18300,NON-COD,Kosambi First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
458,SPXID038547311229,ID235432567023R,230918KD49TT8C,NGALIYAN,2023-09-18 23:13:25,Normal,SOC_Packed,SPX Standard Marketplace,17300,17300,NON-COD,Kembangan First Mile Hub,Ngaliyan Hub,Semarang DC,Jakarta DC,spx
459,SPXID038705163399,ID232256977099A,230917JG3V36Q4,PAMOTAN,2023-09-19 20:27:33,Normal,SOC_LHTransporting,Economy Marketplace Delivery,14700,14700,COD,Bubutan First Mile Hub,Rembang Hub,Semarang DC,Surabaya DC,spx
460,SPXID039896188399,ID2330609706709,230917JQ1CP1FU,KALINYAMATAN,2023-09-19 21:22:47,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,COD,Bubutan First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
461,SPXID030323364629,ID2336225415952,230916GKKSJASQ,JUWANA,2023-09-18 18:40:10,Normal,SOC_Packed,Economy Marketplace Delivery,20300,20300,COD,Baleendah First Mile Hub,Juwana Hub,Juwana Hub,Semarang DC,spx
462,SPXID032885415369,ID233601363471P,230916GRKP2C09,BERGAS,2023-09-18 18:33:11,Normal,SOC_Received,Economy Marketplace Delivery,16200,16200,COD,Baleendah First Mile Hub,Ungaran Hub,Ungaran Hub,Semarang DC,spx
463,SPXID032912151269,ID234997560717S,230916GKSERP75,MIJEN,2023-09-18 18:41:26,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,COD,Baleendah First Mile Hub,Ngaliyan Hub,Ngaliyan Hub,Semarang DC,spx
464,SPXID034733040539,ID232929964798R,230917GVUTDWVS,KALIWUNGU,2023-09-19 00:02:56,Normal,SOC_LHTransported,Economy Marketplace Delivery,22300,22300,NON-COD,Cikarang Barat First Mile Hub,Kudus Hub,Semarang DC,Jakarta DC,spx
465,SPXID037868223049,ID235667332702O,230917K2YKKKF9,SARANG,2023-09-19 00:02:21,Normal,SOC_Received,Economy Marketplace Delivery,22300,22300,COD,Cikarang Barat First Mile Hub,Sedan Hub,Rembang Hub,Semarang DC,spx
466,SPXID031471696999,ID2399800904340,230917JF8HJME8,DEMAK,2023-09-19 16:44:04,Normal,SOC_Received,SPX Standard Marketplace,21300,21300,COD,Sukmajaya First Mile Hub,Demak Hub,Demak Hub,Semarang DC,spx
467,SPXID037063200269,ID236845802313Y,230918KDND9PQ1,GROBOGAN,2023-09-18 18:05:17,Normal,SOC_LHTransported,Economy Marketplace Delivery,81200,81200,COD,Baleendah First Mile Hub,Purwodadi Hub,Semarang DC,Bandung DC,spx
468,SPXID037616370029,ID2391995270683,230917K5BFMGYW,SAYUNG,2023-09-18 23:06:03,Normal,SOC_Received,SPX Standard Marketplace,21300,21300,COD,Cibodas First Mile Hub,Guntur Hub,Demak Hub,Semarang DC,spx
